time,entity,id,x,y,status,battery,direction
12,drone,3,13.333333333333334,60.0,idle,300.0,
12,drone,4,40.0,60.0,idle,300.0,
12,drone,5,66.66666666666667,60.0,idle,300.0,
12,bus,0,15.0,22.5,moving,,1.0
12,bus,1,42.5,60.0,moving,,-1.0
12,bus,2,22.5,15.0,moving,,1.0
12,bus,3,50.0,52.5,moving,,-1.0
12,bus,4,15.0,2.5,moving,,1.0
12,bus,5,62.5,60.0,moving,,-1.0
12,bus,6,2.5,15.0,moving,,1.0
12,bus,7,50.0,72.5,moving,,-1.0
13,drone,0,13.333333333333334,20.0,idle,300.0,
13,drone,1,40.0,20.0,idle,300.0,
13,drone,2,66.66666666666667,20.0,idle,300.0,
13,drone,3,13.333333333333334,60.0,idle,300.0,
13,drone,4,40.0,60.0,idle,300.0,
13,drone,5,66.66666666666667,60.0,idle,300.0,
13,bus,0,15.0,27.5,moving,,1.0
13,bus,1,37.5,60.0,moving,,-1.0
13,bus,2,27.5,15.0,moving,,1.0
13,bus,3,50.0,47.5,moving,,-1.0
13,bus,4,15.0,7.5,moving,,1.0
13,bus,5,57.5,60.0,moving,,-1.0
13,bus,6,7.5,15.0,moving,,1.0
13,bus,7,50.0,67.5,moving,,-1.0
14,drone,0,13.333333333333334,20.0,idle,300.0,
14,drone,1,40.0,20.0,idle,300.0,
14,drone,2,66.66666666666667,20.0,idle,300.0,
14,drone,3,13.333333333333334,60.0,idle,300.0,
14,drone,4,40.0,60.0,idle,300.0,
14,drone,5,66.66666666666667,60.0,idle,300.0,
14,bus,0,15.0,30.0,at_station,,1.0
14,bus,1,35.0,60.0,at_station,,-1.0
14,bus,2,30.0,15.0,at_station,,1.0
14,bus,3,50.0,45.0,at_station,,-1.0
14,bus,4,15.0,10.0,at_station,,1.0
14,bus,5,55.0,60.0,at_station,,-1.0
14,bus,6,10.0,15.0,at_station,,1.0
14,bus,7,50.0,65.0,at_station,,-1.0
15,drone,0,17.333333333333336,17.0,moving_to_bus_station_for_delivery,295.0,
15,drone,1,42.77350098112615,24.160251471689218,moving_to_pickup,295.0,
15,drone,2,66.66666666666667,20.0,idle,300.0,
15,drone,3,13.333333333333334,60.0,idle,300.0,
15,drone,4,40.0,60.0,idle,300.0,
15,drone,5,66.66666666666667,60.0,idle,300.0,
15,bus,0,15.0,30.0,at_station,,1.0
15,bus,1,35.0,60.0,at_station,,-1.0
15,bus,2,30.0,15.0,at_station,,1.0
15,bus,3,50.0,45.0,at_station,,-1.0
15,bus,4,15.0,10.0,at_station,,1.0
15,bus,5,55.0,60.0,at_station,,-1.0
15,bus,6,10.0,15.0,at_station,,1.0
15,bus,7,50.0,65.0,at_station,,-1.0
16,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
16,drone,1,45.547001962252295,28.320502943378436,moving_to_pickup,290.0,
16,drone,2,66.66666666666667,20.0,idle,300.0,
16,drone,3,13.333333333333334,60.0,idle,300.0,
16,drone,4,40.0,60.0,idle,300.0,
16,drone,5,66.66666666666667,60.0,idle,300.0,
16,bus,0,15.0,30.0,at_station,,1.0
16,bus,1,35.0,60.0,at_station,,-1.0
16,bus,2,30.0,15.0,at_station,,1.0
16,bus,3,50.0,45.0,at_station,,-1.0
16,bus,4,15.0,10.0,at_station,,1.0
16,bus,5,55.0,60.0,at_station,,-1.0
16,bus,6,10.0,15.0,at_station,,1.0
16,bus,7,50.0,65.0,at_station,,-1.0
17,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
17,drone,1,48.320502943378436,32.48075441506766,moving_to_pickup,285.0,
17,drone,2,66.66666666666667,20.0,idle,300.0,
17,drone,3,13.333333333333334,60.0,idle,300.0,
17,drone,4,40.0,60.0,idle,300.0,
17,drone,5,66.66666666666667,60.0,idle,300.0,
17,bus,0,15.0,32.5,moving,,1.0
17,bus,1,32.5,60.0,moving,,-1.0
17,bus,2,32.5,15.0,moving,,1.0
17,bus,3,50.0,42.5,moving,,-1.0
17,bus,4,15.0,12.5,moving,,1.0
17,bus,5,52.5,60.0,moving,,-1.0
17,bus,6,12.5,15.0,moving,,1.0
17,bus,7,50.0,62.5,moving,,-1.0
18,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
18,drone,1,50.0,35.0,waiting_at_bus_station_for_pickup_bus,281.9722436226801,
18,drone,2,66.66666666666667,20.0,idle,300.0,
18,drone,3,13.333333333333334,60.0,idle,300.0,
18,drone,4,40.0,60.0,idle,300.0,
18,drone,5,66.66666666666667,60.0,idle,300.0,
18,bus,0,15.0,37.5,moving,,1.0
18,bus,1,27.5,60.0,moving,,-1.0
18,bus,2,37.5,15.0,moving,,1.0
18,bus,3,50.0,37.5,moving,,-1.0
18,bus,4,15.0,17.5,moving,,1.0
18,bus,5,47.5,60.0,moving,,-1.0
18,bus,6,17.5,15.0,moving,,1.0
18,bus,7,50.0,57.5,moving,,-1.0
19,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
19,drone,1,50.0,35.0,waiting_at_bus_station_for_pickup_bus,281.9722436226801,
19,drone,2,66.66666666666667,20.0,idle,300.0,
19,drone,3,13.333333333333334,60.0,idle,300.0,
19,drone,4,40.0,60.0,idle,300.0,
19,drone,5,66.66666666666667,60.0,idle,300.0,
19,bus,0,15.0,40.0,at_station,,1.0
19,bus,1,25.0,60.0,at_station,,-1.0
19,bus,2,40.0,15.0,at_station,,1.0
19,bus,3,50.0,35.0,at_station,,-1.0
19,bus,4,15.0,20.0,at_station,,1.0
19,bus,5,45.0,60.0,at_station,,-1.0
19,bus,6,20.0,15.0,at_station,,1.0
19,bus,7,50.0,55.0,at_station,,-1.0
19,bus,8,15.0,0.0,at_station,,1.0
19,bus,9,65.0,60.0,at_station,,-1.0
19,bus,10,0.0,15.0,at_station,,1.0
19,bus,11,50.0,75.0,at_station,,-1.0
20,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
20,drone,1,46.7990780016776,31.15889360201312,direct_transport_to_pickup,276.9722436226801,
20,drone,2,66.66666666666667,20.0,idle,300.0,
20,drone,3,13.333333333333334,60.0,idle,300.0,
20,drone,4,40.0,60.0,idle,300.0,
20,drone,5,66.66666666666667,60.0,idle,300.0,
20,bus,0,15.0,40.0,at_station,,1.0
20,bus,1,25.0,60.0,at_station,,-1.0
20,bus,2,40.0,15.0,at_station,,1.0
20,bus,3,50.0,35.0,at_station,,-1.0
20,bus,4,15.0,20.0,at_station,,1.0
20,bus,5,45.0,60.0,at_station,,-1.0
20,bus,6,20.0,15.0,at_station,,1.0
20,bus,7,50.0,55.0,at_station,,-1.0
20,bus,8,15.0,0.0,at_station,,1.0
20,bus,9,65.0,60.0,at_station,,-1.0
20,bus,10,0.0,15.0,at_station,,1.0
20,bus,11,50.0,75.0,at_station,,-1.0
21,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
21,drone,1,43.5981560033552,27.31778720402624,direct_transport_to_pickup,271.9722436226801,
21,drone,2,66.66666666666667,20.0,idle,300.0,
21,drone,3,13.333333333333334,60.0,idle,300.0,
21,drone,4,40.0,60.0,idle,300.0,
21,drone,5,66.66666666666667,60.0,idle,300.0,
21,bus,0,15.0,40.0,at_station,,1.0
21,bus,1,25.0,60.0,at_station,,-1.0
21,bus,2,40.0,15.0,at_station,,1.0
21,bus,3,50.0,35.0,at_station,,-1.0
21,bus,4,15.0,20.0,at_station,,1.0
21,bus,5,45.0,60.0,at_station,,-1.0
21,bus,6,20.0,15.0,at_station,,1.0
21,bus,7,50.0,55.0,at_station,,-1.0
21,bus,8,15.0,0.0,at_station,,1.0
21,bus,9,65.0,60.0,at_station,,-1.0
21,bus,10,0.0,15.0,at_station,,1.0
21,bus,11,50.0,75.0,at_station,,-1.0
22,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
22,drone,1,40.3972340050328,23.47668080603936,direct_transport_to_pickup,266.9722436226801,
22,drone,2,66.66666666666667,20.0,idle,300.0,
22,drone,3,13.333333333333334,60.0,idle,300.0,
22,drone,4,40.0,60.0,idle,300.0,
22,drone,5,66.66666666666667,60.0,idle,300.0,
22,bus,0,15.0,42.5,moving,,1.0
22,bus,1,22.5,60.0,moving,,-1.0
22,bus,2,42.5,15.0,moving,,1.0
22,bus,3,50.0,32.5,moving,,-1.0
22,bus,4,15.0,22.5,moving,,1.0
22,bus,5,42.5,60.0,moving,,-1.0
22,bus,6,22.5,15.0,moving,,1.0
22,bus,7,50.0,52.5,moving,,-1.0
22,bus,8,15.0,2.5,moving,,1.0
22,bus,9,62.5,60.0,moving,,-1.0
22,bus,10,2.5,15.0,moving,,1.0
22,bus,11,50.0,72.5,moving,,-1.0
23,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
23,drone,1,37.1963120067104,19.635574408052484,direct_transport_to_pickup,261.9722436226801,
23,drone,2,66.66666666666667,20.0,idle,300.0,
23,drone,3,13.96915491326016,55.04059167657075,direct_transport_to_pickup,295.0,
23,drone,4,40.0,60.0,idle,300.0,
23,drone,5,66.66666666666667,60.0,idle,300.0,
23,bus,0,15.0,47.5,moving,,1.0
23,bus,1,17.5,60.0,moving,,-1.0
23,bus,2,47.5,15.0,moving,,1.0
23,bus,3,50.0,27.5,moving,,-1.0
23,bus,4,15.0,27.5,moving,,1.0
23,bus,5,37.5,60.0,moving,,-1.0
23,bus,6,27.5,15.0,moving,,1.0
23,bus,7,50.0,47.5,moving,,-1.0
23,bus,8,15.0,7.5,moving,,1.0
23,bus,9,57.5,60.0,moving,,-1.0
23,bus,10,7.5,15.0,moving,,1.0
23,bus,11,50.0,67.5,moving,,-1.0
24,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
24,drone,1,35.0,17.0,direct_transport_to_delivery,258.5414945949601,
24,drone,2,66.66666666666667,20.0,idle,300.0,
24,drone,3,14.604976493186987,50.0811833531415,direct_transport_to_pickup,290.0,
24,drone,4,40.0,60.0,idle,300.0,
24,drone,5,66.66666666666667,60.0,idle,300.0,
24,bus,0,15.0,50.0,at_station,,1.0
24,bus,1,15.0,60.0,at_station,,-1.0
24,bus,2,50.0,15.0,at_station,,1.0
24,bus,3,50.0,25.0,at_station,,-1.0
24,bus,4,15.0,30.0,at_station,,1.0
24,bus,5,35.0,60.0,at_station,,-1.0
24,bus,6,30.0,15.0,at_station,,1.0
24,bus,7,50.0,45.0,at_station,,-1.0
24,bus,8,15.0,10.0,at_station,,1.0
24,bus,9,55.0,60.0,at_station,,-1.0
24,bus,10,10.0,15.0,at_station,,1.0
24,bus,11,50.0,65.0,at_station,,-1.0
25,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
25,drone,1,30.16462731368677,18.27246649639822,direct_transport_to_delivery,253.5414945949601,
25,drone,2,66.66666666666667,20.0,idle,300.0,
25,drone,3,15.0,47.0,direct_transport_to_delivery,286.8935978324417,
25,drone,4,40.0,60.0,idle,300.0,
25,drone,5,66.66666666666667,60.0,idle,300.0,
25,bus,0,15.0,50.0,at_station,,1.0
25,bus,1,15.0,60.0,at_station,,-1.0
25,bus,2,50.0,15.0,at_station,,1.0
25,bus,3,50.0,25.0,at_station,,-1.0
25,bus,4,15.0,30.0,at_station,,1.0
25,bus,5,35.0,60.0,at_station,,-1.0
25,bus,6,30.0,15.0,at_station,,1.0
25,bus,7,50.0,45.0,at_station,,-1.0
25,bus,8,15.0,10.0,at_station,,1.0
25,bus,9,55.0,60.0,at_station,,-1.0
25,bus,10,10.0,15.0,at_station,,1.0
25,bus,11,50.0,65.0,at_station,,-1.0
26,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
26,drone,1,25.329254627373537,19.54493299279644,direct_transport_to_delivery,248.5414945949601,
26,drone,2,66.66666666666667,20.0,idle,300.0,
26,drone,3,11.464466094067262,50.53553390593274,direct_transport_to_delivery,281.8935978324417,
26,drone,4,40.0,60.0,idle,300.0,
26,drone,5,66.66666666666667,60.0,idle,300.0,
26,bus,0,15.0,50.0,at_station,,1.0
26,bus,1,15.0,60.0,at_station,,-1.0
26,bus,2,50.0,15.0,at_station,,1.0
26,bus,3,50.0,25.0,at_station,,-1.0
26,bus,4,15.0,30.0,at_station,,1.0
26,bus,5,35.0,60.0,at_station,,-1.0
26,bus,6,30.0,15.0,at_station,,1.0
26,bus,7,50.0,45.0,at_station,,-1.0
26,bus,8,15.0,10.0,at_station,,1.0
26,bus,9,55.0,60.0,at_station,,-1.0
26,bus,10,10.0,15.0,at_station,,1.0
26,bus,11,50.0,65.0,at_station,,-1.0
27,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
27,drone,1,20.493881941060305,20.817399489194656,direct_transport_to_delivery,243.5414945949601,
27,drone,2,66.66666666666667,20.0,idle,300.0,
27,drone,3,7.9289321881345245,54.071067811865476,direct_transport_to_delivery,276.8935978324417,
27,drone,4,40.0,60.0,idle,300.0,
27,drone,5,66.66666666666667,60.0,idle,300.0,
27,bus,0,15.0,52.5,moving,,1.0
27,bus,1,15.0,57.5,moving,,-1.0
27,bus,2,50.0,17.5,moving,,1.0
27,bus,3,50.0,22.5,moving,,-1.0
27,bus,4,15.0,32.5,moving,,1.0
27,bus,5,32.5,60.0,moving,,-1.0
27,bus,6,32.5,15.0,moving,,1.0
27,bus,7,50.0,42.5,moving,,-1.0
27,bus,8,15.0,12.5,moving,,1.0
27,bus,9,52.5,60.0,moving,,-1.0
27,bus,10,12.5,15.0,moving,,1.0
27,bus,11,50.0,62.5,moving,,-1.0
28,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
28,drone,1,16.0,22.0,idle,238.8946118905716,
28,drone,2,66.66666666666667,20.0,idle,300.0,
28,drone,3,4.393398282201787,57.60660171779821,direct_transport_to_delivery,271.8935978324417,
28,drone,4,40.0,60.0,idle,300.0,
28,drone,5,66.66666666666667,60.0,idle,300.0,
28,bus,0,15.0,57.5,moving,,1.0
28,bus,1,15.0,52.5,moving,,-1.0
28,bus,2,50.0,22.5,moving,,1.0
28,bus,3,50.0,17.5,moving,,-1.0
28,bus,4,15.0,37.5,moving,,1.0
28,bus,5,27.5,60.0,moving,,-1.0
28,bus,6,37.5,15.0,moving,,1.0
28,bus,7,50.0,37.5,moving,,-1.0
28,bus,8,15.0,17.5,moving,,1.0
28,bus,9,47.5,60.0,moving,,-1.0
28,bus,10,17.5,15.0,moving,,1.0
28,bus,11,50.0,57.5,moving,,-1.0
29,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
29,drone,1,20.988151642114914,21.65598954192311,direct_transport_to_pickup,233.8946118905716,
29,drone,2,66.66666666666667,20.0,idle,300.0,
29,drone,3,2.0,60.0,idle,268.50882152159147,
29,drone,4,40.0,60.0,idle,300.0,
29,drone,5,65.93392336121936,55.05398268823065,direct_transport_to_pickup,295.0,
29,bus,0,15.0,60.0,at_station,,1.0
29,bus,1,15.0,50.0,at_station,,-1.0
29,bus,2,50.0,25.0,at_station,,1.0
29,bus,3,50.0,15.0,at_station,,-1.0
29,bus,4,15.0,40.0,at_station,,1.0
29,bus,5,25.0,60.0,at_station,,-1.0
29,bus,6,40.0,15.0,at_station,,1.0
29,bus,7,50.0,35.0,at_station,,-1.0
29,bus,8,15.0,20.0,at_station,,1.0
29,bus,9,45.0,60.0,at_station,,-1.0
29,bus,10,20.0,15.0,at_station,,1.0
29,bus,11,50.0,55.0,at_station,,-1.0
29,bus,12,15.0,0.0,at_station,,1.0
29,bus,13,65.0,60.0,at_station,,-1.0
29,bus,14,0.0,15.0,at_station,,1.0
29,bus,15,50.0,75.0,at_station,,-1.0
30,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
30,drone,1,25.97630328422983,21.311979083846218,direct_transport_to_pickup,228.8946118905716,
30,drone,2,66.66666666666667,20.0,idle,300.0,
30,drone,3,2.0,60.0,idle,268.50882152159147,
30,drone,4,40.0,60.0,idle,300.0,
30,drone,5,65.20118005577204,50.107965376461294,direct_transport_to_pickup,290.0,
30,bus,0,15.0,60.0,at_station,,1.0
30,bus,1,15.0,50.0,at_station,,-1.0
30,bus,2,50.0,25.0,at_station,,1.0
30,bus,3,50.0,15.0,at_station,,-1.0
30,bus,4,15.0,40.0,at_station,,1.0
30,bus,5,25.0,60.0,at_station,,-1.0
30,bus,6,40.0,15.0,at_station,,1.0
30,bus,7,50.0,35.0,at_station,,-1.0
30,bus,8,15.0,20.0,at_station,,1.0
30,bus,9,45.0,60.0,at_station,,-1.0
30,bus,10,20.0,15.0,at_station,,1.0
30,bus,11,50.0,55.0,at_station,,-1.0
30,bus,12,15.0,0.0,at_station,,1.0
30,bus,13,65.0,60.0,at_station,,-1.0
30,bus,14,0.0,15.0,at_station,,1.0
30,bus,15,50.0,75.0,at_station,,-1.0
31,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
31,drone,1,30.964454926344743,20.967968625769327,direct_transport_to_pickup,223.8946118905716,
31,drone,2,66.66666666666667,20.0,idle,300.0,
31,drone,3,2.0,60.0,idle,268.50882152159147,
31,drone,4,40.0,60.0,idle,300.0,
31,drone,5,64.46843675032473,45.16194806469194,direct_transport_to_pickup,285.0,
31,bus,0,15.0,60.0,at_station,,1.0
31,bus,1,15.0,50.0,at_station,,-1.0
31,bus,2,50.0,25.0,at_station,,1.0
31,bus,3,50.0,15.0,at_station,,-1.0
31,bus,4,15.0,40.0,at_station,,1.0
31,bus,5,25.0,60.0,at_station,,-1.0
31,bus,6,40.0,15.0,at_station,,1.0
31,bus,7,50.0,35.0,at_station,,-1.0
31,bus,8,15.0,20.0,at_station,,1.0
31,bus,9,45.0,60.0,at_station,,-1.0
31,bus,10,20.0,15.0,at_station,,1.0
31,bus,11,50.0,55.0,at_station,,-1.0
31,bus,12,15.0,0.0,at_station,,1.0
31,bus,13,65.0,60.0,at_station,,-1.0
31,bus,14,0.0,15.0,at_station,,1.0
31,bus,15,50.0,75.0,at_station,,-1.0
32,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
32,drone,1,35.95260656845966,20.623958167692436,direct_transport_to_pickup,218.8946118905716,
32,drone,2,66.66666666666667,20.0,idle,300.0,
32,drone,3,2.0,60.0,idle,268.50882152159147,
32,drone,4,40.0,60.0,idle,300.0,
32,drone,5,64.0,42.0,direct_transport_to_delivery,281.8035412480584,
32,bus,0,17.5,60.0,moving,,1.0
32,bus,1,15.0,47.5,moving,,-1.0
32,bus,2,50.0,27.5,moving,,1.0
32,bus,3,47.5,15.0,moving,,-1.0
32,bus,4,15.0,42.5,moving,,1.0
32,bus,5,22.5,60.0,moving,,-1.0
32,bus,6,42.5,15.0,moving,,1.0
32,bus,7,50.0,32.5,moving,,-1.0
32,bus,8,15.0,22.5,moving,,1.0
32,bus,9,42.5,60.0,moving,,-1.0
32,bus,10,22.5,15.0,moving,,1.0
32,bus,11,50.0,52.5,moving,,-1.0
32,bus,12,15.0,2.5,moving,,1.0
32,bus,13,62.5,60.0,moving,,-1.0
32,bus,14,2.5,15.0,moving,,1.0
32,bus,15,50.0,72.5,moving,,-1.0
33,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
33,drone,1,40.94075821057457,20.279947709615545,direct_transport_to_pickup,213.8946118905716,
33,drone,2,66.66666666666667,20.0,idle,300.0,
33,drone,3,2.0,60.0,idle,268.50882152159147,
33,drone,4,40.0,60.0,idle,300.0,
33,drone,5,60.20371698817352,45.25395686727984,direct_transport_to_delivery,276.8035412480584,
33,bus,0,22.5,60.0,moving,,1.0
33,bus,1,15.0,42.5,moving,,-1.0
33,bus,2,50.0,32.5,moving,,1.0
33,bus,3,42.5,15.0,moving,,-1.0
33,bus,4,15.0,47.5,moving,,1.0
33,bus,5,17.5,60.0,moving,,-1.0
33,bus,6,47.5,15.0,moving,,1.0
33,bus,7,50.0,27.5,moving,,-1.0
33,bus,8,15.0,27.5,moving,,1.0
33,bus,9,37.5,60.0,moving,,-1.0
33,bus,10,27.5,15.0,moving,,1.0
33,bus,11,50.0,47.5,moving,,-1.0
33,bus,12,15.0,7.5,moving,,1.0
33,bus,13,57.5,60.0,moving,,-1.0
33,bus,14,7.5,15.0,moving,,1.0
33,bus,15,50.0,67.5,moving,,-1.0
34,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6666666666667,
34,drone,1,45.0,20.0,direct_transport_to_delivery,209.82572818307435,
34,drone,2,66.66666666666667,20.0,idle,300.0,
34,drone,3,2.0,60.0,idle,268.50882152159147,
34,drone,4,35.8890390417811,62.84604989415154,direct_transport_to_pickup,295.0,
34,drone,5,57.0,48.0,idle,272.5839967907655,
34,bus,0,25.0,60.0,at_station,,1.0
34,bus,1,15.0,40.0,at_station,,-1.0
34,bus,2,50.0,35.0,at_station,,1.0
34,bus,3,40.0,15.0,at_station,,-1.0
34,bus,4,15.0,50.0,at_station,,1.0
