time,entity,id,x,y,status,battery,region,direction
182,bus,12,37.5,60.0,moving,,,1.0
182,bus,13,15.0,27.5,moving,,,-1.0
182,bus,14,50.0,47.5,moving,,,1.0
182,bus,15,27.5,15.0,moving,,,-1.0
182,bus,16,17.5,60.0,moving,,,1.0
182,bus,17,15.0,47.5,moving,,,-1.0
182,bus,18,50.0,27.5,moving,,,1.0
182,bus,19,47.5,15.0,moving,,,-1.0
182,bus,20,15.0,42.5,moving,,,1.0
182,bus,21,22.5,60.0,moving,,,-1.0
182,bus,22,42.5,15.0,moving,,,1.0
182,bus,23,50.0,32.5,moving,,,-1.0
183,drone,0,28.0,18.0,idle,191.39349617673574,global,
183,drone,1,31.0,52.0,idle,259.0401069028366,global,
183,bus,0,27.5,60.0,moving,,,-1.0
183,bus,1,15.0,37.5,moving,,,1.0
183,bus,2,50.0,37.5,moving,,,-1.0
183,bus,3,37.5,15.0,moving,,,1.0
183,bus,4,47.5,60.0,moving,,,-1.0
183,bus,5,15.0,17.5,moving,,,1.0
183,bus,6,50.0,57.5,moving,,,-1.0
183,bus,7,17.5,15.0,moving,,,1.0
183,bus,8,62.5,60.0,moving,,,1.0
183,bus,9,15.0,2.5,moving,,,-1.0
183,bus,10,50.0,72.5,moving,,,1.0
183,bus,11,2.5,15.0,moving,,,-1.0
183,bus,12,42.5,60.0,moving,,,1.0
183,bus,13,15.0,22.5,moving,,,-1.0
183,bus,14,50.0,52.5,moving,,,1.0
183,bus,15,22.5,15.0,moving,,,-1.0
183,bus,16,22.5,60.0,moving,,,1.0
183,bus,17,15.0,42.5,moving,,,-1.0
183,bus,18,50.0,32.5,moving,,,1.0
183,bus,19,42.5,15.0,moving,,,-1.0
183,bus,20,15.0,47.5,moving,,,1.0
183,bus,21,17.5,60.0,moving,,,-1.0
183,bus,22,47.5,15.0,moving,,,1.0
183,bus,23,50.0,27.5,moving,,,-1.0
184,drone,0,28.0,18.0,idle,191.39349617673574,global,
184,drone,1,31.0,52.0,idle,259.0401069028366,global,
184,bus,0,25.0,60.0,at_station,,,-1.0
184,bus,1,15.0,40.0,at_station,,,1.0
184,bus,2,50.0,35.0,at_station,,,-1.0
184,bus,3,40.0,15.0,at_station,,,1.0
184,bus,4,45.0,60.0,at_station,,,-1.0
184,bus,5,15.0,20.0,at_station,,,1.0
184,bus,6,50.0,55.0,at_station,,,-1.0
184,bus,7,20.0,15.0,at_station,,,1.0
184,bus,8,65.0,60.0,at_station,,,1.0
184,bus,9,15.0,0.0,at_station,,,-1.0
184,bus,10,50.0,75.0,at_station,,,1.0
184,bus,11,0.0,15.0,at_station,,,-1.0
184,bus,12,45.0,60.0,at_station,,,1.0
184,bus,13,15.0,20.0,at_station,,,-1.0
184,bus,14,50.0,55.0,at_station,,,1.0
184,bus,15,20.0,15.0,at_station,,,-1.0
184,bus,16,25.0,60.0,at_station,,,1.0
184,bus,17,15.0,40.0,at_station,,,-1.0
184,bus,18,50.0,35.0,at_station,,,1.0
184,bus,19,40.0,15.0,at_station,,,-1.0
184,bus,20,15.0,50.0,at_station,,,1.0
184,bus,21,15.0,60.0,at_station,,,-1.0
184,bus,22,50.0,15.0,at_station,,,1.0
184,bus,23,50.0,25.0,at_station,,,-1.0
185,drone,0,28.0,18.0,idle,191.39349617673574,global,
185,drone,1,31.0,52.0,idle,259.0401069028366,global,
185,bus,0,25.0,60.0,at_station,,,-1.0
185,bus,1,15.0,40.0,at_station,,,1.0
185,bus,2,50.0,35.0,at_station,,,-1.0
185,bus,3,40.0,15.0,at_station,,,1.0
185,bus,4,45.0,60.0,at_station,,,-1.0
185,bus,5,15.0,20.0,at_station,,,1.0
185,bus,6,50.0,55.0,at_station,,,-1.0
185,bus,7,20.0,15.0,at_station,,,1.0
185,bus,8,65.0,60.0,at_station,,,1.0
185,bus,9,15.0,0.0,at_station,,,-1.0
185,bus,10,50.0,75.0,at_station,,,1.0
185,bus,11,0.0,15.0,at_station,,,-1.0
185,bus,12,45.0,60.0,at_station,,,1.0
185,bus,13,15.0,20.0,at_station,,,-1.0
185,bus,14,50.0,55.0,at_station,,,1.0
185,bus,15,20.0,15.0,at_station,,,-1.0
185,bus,16,25.0,60.0,at_station,,,1.0
185,bus,17,15.0,40.0,at_station,,,-1.0
185,bus,18,50.0,35.0,at_station,,,1.0
185,bus,19,40.0,15.0,at_station,,,-1.0
185,bus,20,15.0,50.0,at_station,,,1.0
185,bus,21,15.0,60.0,at_station,,,-1.0
185,bus,22,50.0,15.0,at_station,,,1.0
185,bus,23,50.0,25.0,at_station,,,-1.0
186,drone,0,28.0,18.0,idle,191.39349617673574,global,
186,drone,1,31.0,52.0,idle,259.0401069028366,global,
186,bus,0,25.0,60.0,at_station,,,-1.0
186,bus,1,15.0,40.0,at_station,,,1.0
186,bus,2,50.0,35.0,at_station,,,-1.0
186,bus,3,40.0,15.0,at_station,,,1.0
186,bus,4,45.0,60.0,at_station,,,-1.0
186,bus,5,15.0,20.0,at_station,,,1.0
186,bus,6,50.0,55.0,at_station,,,-1.0
186,bus,7,20.0,15.0,at_station,,,1.0
186,bus,8,65.0,60.0,at_station,,,1.0
186,bus,9,15.0,0.0,at_station,,,-1.0
186,bus,10,50.0,75.0,at_station,,,1.0
186,bus,11,0.0,15.0,at_station,,,-1.0
186,bus,12,45.0,60.0,at_station,,,1.0
186,bus,13,15.0,20.0,at_station,,,-1.0
186,bus,14,50.0,55.0,at_station,,,1.0
186,bus,15,20.0,15.0,at_station,,,-1.0
186,bus,16,25.0,60.0,at_station,,,1.0
186,bus,17,15.0,40.0,at_station,,,-1.0
186,bus,18,50.0,35.0,at_station,,,1.0
186,bus,19,40.0,15.0,at_station,,,-1.0
186,bus,20,15.0,50.0,at_station,,,1.0
186,bus,21,15.0,60.0,at_station,,,-1.0
186,bus,22,50.0,15.0,at_station,,,1.0
186,bus,23,50.0,25.0,at_station,,,-1.0
187,drone,0,28.0,18.0,idle,191.39349617673574,global,
187,drone,1,31.0,52.0,idle,259.0401069028366,global,
187,bus,0,22.5,60.0,moving,,,-1.0
187,bus,1,15.0,42.5,moving,,,1.0
187,bus,2,50.0,32.5,moving,,,-1.0
187,bus,3,42.5,15.0,moving,,,1.0
187,bus,4,42.5,60.0,moving,,,-1.0
187,bus,5,15.0,22.5,moving,,,1.0
187,bus,6,50.0,52.5,moving,,,-1.0
187,bus,7,22.5,15.0,moving,,,1.0
187,bus,8,62.5,60.0,moving,,,-1.0
187,bus,9,15.0,2.5,moving,,,1.0
187,bus,10,50.0,72.5,moving,,,-1.0
187,bus,11,2.5,15.0,moving,,,1.0
187,bus,12,47.5,60.0,moving,,,1.0
187,bus,13,15.0,17.5,moving,,,-1.0
187,bus,14,50.0,57.5,moving,,,1.0
187,bus,15,17.5,15.0,moving,,,-1.0
187,bus,16,27.5,60.0,moving,,,1.0
187,bus,17,15.0,37.5,moving,,,-1.0
187,bus,18,50.0,37.5,moving,,,1.0
187,bus,19,37.5,15.0,moving,,,-1.0
187,bus,20,15.0,52.5,moving,,,1.0
187,bus,21,15.0,57.5,moving,,,-1.0
187,bus,22,50.0,17.5,moving,,,1.0
187,bus,23,50.0,22.5,moving,,,-1.0
188,drone,0,28.0,18.0,idle,191.39349617673574,global,
188,drone,1,31.0,52.0,idle,259.0401069028366,global,
188,bus,0,17.5,60.0,moving,,,-1.0
188,bus,1,15.0,47.5,moving,,,1.0
188,bus,2,50.0,27.5,moving,,,-1.0
188,bus,3,47.5,15.0,moving,,,1.0
188,bus,4,37.5,60.0,moving,,,-1.0
188,bus,5,15.0,27.5,moving,,,1.0
188,bus,6,50.0,47.5,moving,,,-1.0
188,bus,7,27.5,15.0,moving,,,1.0
188,bus,8,57.5,60.0,moving,,,-1.0
188,bus,9,15.0,7.5,moving,,,1.0
188,bus,10,50.0,67.5,moving,,,-1.0
188,bus,11,7.5,15.0,moving,,,1.0
188,bus,12,52.5,60.0,moving,,,1.0
188,bus,13,15.0,12.5,moving,,,-1.0
188,bus,14,50.0,62.5,moving,,,1.0
188,bus,15,12.5,15.0,moving,,,-1.0
188,bus,16,32.5,60.0,moving,,,1.0
188,bus,17,15.0,32.5,moving,,,-1.0
188,bus,18,50.0,42.5,moving,,,1.0
188,bus,19,32.5,15.0,moving,,,-1.0
188,bus,20,15.0,57.5,moving,,,1.0
188,bus,21,15.0,52.5,moving,,,-1.0
188,bus,22,50.0,22.5,moving,,,1.0
188,bus,23,50.0,17.5,moving,,,-1.0
189,drone,0,28.0,18.0,idle,191.39349617673574,global,
189,drone,1,31.0,52.0,idle,259.0401069028366,global,
189,bus,0,15.0,60.0,at_station,,,-1.0
189,bus,1,15.0,50.0,at_station,,,1.0
189,bus,2,50.0,25.0,at_station,,,-1.0
189,bus,3,50.0,15.0,at_station,,,1.0
189,bus,4,35.0,60.0,at_station,,,-1.0
189,bus,5,15.0,30.0,at_station,,,1.0
189,bus,6,50.0,45.0,at_station,,,-1.0
189,bus,7,30.0,15.0,at_station,,,1.0
189,bus,8,55.0,60.0,at_station,,,-1.0
189,bus,9,15.0,10.0,at_station,,,1.0
189,bus,10,50.0,65.0,at_station,,,-1.0
189,bus,11,10.0,15.0,at_station,,,1.0
189,bus,12,55.0,60.0,at_station,,,1.0
189,bus,13,15.0,10.0,at_station,,,-1.0
189,bus,14,50.0,65.0,at_station,,,1.0
189,bus,15,10.0,15.0,at_station,,,-1.0
189,bus,16,35.0,60.0,at_station,,,1.0
189,bus,17,15.0,30.0,at_station,,,-1.0
189,bus,18,50.0,45.0,at_station,,,1.0
189,bus,19,30.0,15.0,at_station,,,-1.0
189,bus,20,15.0,60.0,at_station,,,1.0
189,bus,21,15.0,50.0,at_station,,,-1.0
189,bus,22,50.0,25.0,at_station,,,1.0
189,bus,23,50.0,15.0,at_station,,,-1.0
190,drone,0,26.91534771090672,22.880935300919763,direct_transport_to_pickup,186.39349617673574,global,
190,drone,1,31.0,52.0,idle,259.0401069028366,global,
190,bus,0,15.0,60.0,at_station,,,-1.0
190,bus,1,15.0,50.0,at_station,,,1.0
190,bus,2,50.0,25.0,at_station,,,-1.0
190,bus,3,50.0,15.0,at_station,,,1.0
190,bus,4,35.0,60.0,at_station,,,-1.0
190,bus,5,15.0,30.0,at_station,,,1.0
190,bus,6,50.0,45.0,at_station,,,-1.0
190,bus,7,30.0,15.0,at_station,,,1.0
190,bus,8,55.0,60.0,at_station,,,-1.0
190,bus,9,15.0,10.0,at_station,,,1.0
190,bus,10,50.0,65.0,at_station,,,-1.0
190,bus,11,10.0,15.0,at_station,,,1.0
190,bus,12,55.0,60.0,at_station,,,1.0
190,bus,13,15.0,10.0,at_station,,,-1.0
190,bus,14,50.0,65.0,at_station,,,1.0
190,bus,15,10.0,15.0,at_station,,,-1.0
190,bus,16,35.0,60.0,at_station,,,1.0
190,bus,17,15.0,30.0,at_station,,,-1.0
190,bus,18,50.0,45.0,at_station,,,1.0
190,bus,19,30.0,15.0,at_station,,,-1.0
190,bus,20,15.0,60.0,at_station,,,1.0
190,bus,21,15.0,50.0,at_station,,,-1.0
190,bus,22,50.0,25.0,at_station,,,1.0
190,bus,23,50.0,15.0,at_station,,,-1.0
191,drone,0,26.0,27.0,direct_transport_to_delivery,182.17395171944284,global,
191,drone,1,31.0,52.0,idle,259.0401069028366,global,
191,bus,0,15.0,60.0,at_station,,,-1.0
191,bus,1,15.0,50.0,at_station,,,1.0
191,bus,2,50.0,25.0,at_station,,,-1.0
191,bus,3,50.0,15.0,at_station,,,1.0
191,bus,4,35.0,60.0,at_station,,,-1.0
191,bus,5,15.0,30.0,at_station,,,1.0
191,bus,6,50.0,45.0,at_station,,,-1.0
191,bus,7,30.0,15.0,at_station,,,1.0
191,bus,8,55.0,60.0,at_station,,,-1.0
191,bus,9,15.0,10.0,at_station,,,1.0
191,bus,10,50.0,65.0,at_station,,,-1.0
191,bus,11,10.0,15.0,at_station,,,1.0
191,bus,12,55.0,60.0,at_station,,,1.0
191,bus,13,15.0,10.0,at_station,,,-1.0
191,bus,14,50.0,65.0,at_station,,,1.0
191,bus,15,10.0,15.0,at_station,,,-1.0
191,bus,16,35.0,60.0,at_station,,,1.0
191,bus,17,15.0,30.0,at_station,,,-1.0
191,bus,18,50.0,45.0,at_station,,,1.0
191,bus,19,30.0,15.0,at_station,,,-1.0
191,bus,20,15.0,60.0,at_station,,,1.0
191,bus,21,15.0,50.0,at_station,,,-1.0
191,bus,22,50.0,25.0,at_station,,,1.0
191,bus,23,50.0,15.0,at_station,,,-1.0
192,drone,0,21.71253537143728,24.427521222862367,direct_transport_to_delivery,177.17395171944284,global,
192,drone,1,31.0,52.0,idle,259.0401069028366,global,
192,bus,0,15.0,57.5,moving,,,-1.0
192,bus,1,15.0,52.5,moving,,,1.0
192,bus,2,50.0,22.5,moving,,,-1.0
192,bus,3,50.0,17.5,moving,,,1.0
192,bus,4,32.5,60.0,moving,,,-1.0
192,bus,5,15.0,32.5,moving,,,1.0
192,bus,6,50.0,42.5,moving,,,-1.0
192,bus,7,32.5,15.0,moving,,,1.0
192,bus,8,52.5,60.0,moving,,,-1.0
192,bus,9,15.0,12.5,moving,,,1.0
192,bus,10,50.0,62.5,moving,,,-1.0
192,bus,11,12.5,15.0,moving,,,1.0
192,bus,12,57.5,60.0,moving,,,1.0
192,bus,13,15.0,7.5,moving,,,-1.0
192,bus,14,50.0,67.5,moving,,,1.0
192,bus,15,7.5,15.0,moving,,,-1.0
192,bus,16,37.5,60.0,moving,,,1.0
192,bus,17,15.0,27.5,moving,,,-1.0
192,bus,18,50.0,47.5,moving,,,1.0
192,bus,19,27.5,15.0,moving,,,-1.0
192,bus,20,17.5,60.0,moving,,,1.0
192,bus,21,15.0,47.5,moving,,,-1.0
192,bus,22,50.0,27.5,moving,,,1.0
192,bus,23,47.5,15.0,moving,,,-1.0
193,drone,0,21.0,24.0,idle,176.34299982459754,global,
193,drone,1,31.0,52.0,idle,259.0401069028366,global,
193,bus,0,15.0,52.5,moving,,,-1.0
193,bus,1,15.0,57.5,moving,,,1.0
193,bus,2,50.0,17.5,moving,,,-1.0
193,bus,3,50.0,22.5,moving,,,1.0
193,bus,4,27.5,60.0,moving,,,-1.0
193,bus,5,15.0,37.5,moving,,,1.0
193,bus,6,50.0,37.5,moving,,,-1.0
193,bus,7,37.5,15.0,moving,,,1.0
193,bus,8,47.5,60.0,moving,,,-1.0
193,bus,9,15.0,17.5,moving,,,1.0
193,bus,10,50.0,57.5,moving,,,-1.0
193,bus,11,17.5,15.0,moving,,,1.0
193,bus,12,62.5,60.0,moving,,,1.0
193,bus,13,15.0,2.5,moving,,,-1.0
193,bus,14,50.0,72.5,moving,,,1.0
193,bus,15,2.5,15.0,moving,,,-1.0
193,bus,16,42.5,60.0,moving,,,1.0
193,bus,17,15.0,22.5,moving,,,-1.0
193,bus,18,50.0,52.5,moving,,,1.0
193,bus,19,22.5,15.0,moving,,,-1.0
193,bus,20,22.5,60.0,moving,,,1.0
193,bus,21,15.0,42.5,moving,,,-1.0
193,bus,22,50.0,32.5,moving,,,1.0
193,bus,23,42.5,15.0,moving,,,-1.0
194,drone,0,21.0,24.0,idle,176.34299982459754,global,
194,drone,1,31.0,52.0,idle,259.0401069028366,global,
194,bus,0,15.0,50.0,at_station,,,-1.0
194,bus,1,15.0,60.0,at_station,,,1.0
194,bus,2,50.0,15.0,at_station,,,-1.0
194,bus,3,50.0,25.0,at_station,,,1.0
194,bus,4,25.0,60.0,at_station,,,-1.0
194,bus,5,15.0,40.0,at_station,,,1.0
194,bus,6,50.0,35.0,at_station,,,-1.0
194,bus,7,40.0,15.0,at_station,,,1.0
194,bus,8,45.0,60.0,at_station,,,-1.0
194,bus,9,15.0,20.0,at_station,,,1.0
194,bus,10,50.0,55.0,at_station,,,-1.0
194,bus,11,20.0,15.0,at_station,,,1.0
194,bus,12,65.0,60.0,at_station,,,1.0
194,bus,13,15.0,0.0,at_station,,,-1.0
194,bus,14,50.0,75.0,at_station,,,1.0
194,bus,15,0.0,15.0,at_station,,,-1.0
194,bus,16,45.0,60.0,at_station,,,1.0
194,bus,17,15.0,20.0,at_station,,,-1.0
194,bus,18,50.0,55.0,at_station,,,1.0
194,bus,19,20.0,15.0,at_station,,,-1.0
194,bus,20,25.0,60.0,at_station,,,1.0
194,bus,21,15.0,40.0,at_station,,,-1.0
194,bus,22,50.0,35.0,at_station,,,1.0
194,bus,23,40.0,15.0,at_station,,,-1.0
195,drone,0,21.0,24.0,idle,176.34299982459754,global,
195,drone,1,31.0,52.0,idle,259.0401069028366,global,
195,bus,0,15.0,50.0,at_station,,,-1.0
195,bus,1,15.0,60.0,at_station,,,1.0
195,bus,2,50.0,15.0,at_station,,,-1.0
195,bus,3,50.0,25.0,at_station,,,1.0
195,bus,4,25.0,60.0,at_station,,,-1.0
195,bus,5,15.0,40.0,at_station,,,1.0
195,bus,6,50.0,35.0,at_station,,,-1.0
195,bus,7,40.0,15.0,at_station,,,1.0
195,bus,8,45.0,60.0,at_station,,,-1.0
195,bus,9,15.0,20.0,at_station,,,1.0
195,bus,10,50.0,55.0,at_station,,,-1.0
195,bus,11,20.0,15.0,at_station,,,1.0
195,bus,12,65.0,60.0,at_station,,,1.0
195,bus,13,15.0,0.0,at_station,,,-1.0
195,bus,14,50.0,75.0,at_station,,,1.0
195,bus,15,0.0,15.0,at_station,,,-1.0
195,bus,16,45.0,60.0,at_station,,,1.0
195,bus,17,15.0,20.0,at_station,,,-1.0
195,bus,18,50.0,55.0,at_station,,,1.0
195,bus,19,20.0,15.0,at_station,,,-1.0
195,bus,20,25.0,60.0,at_station,,,1.0
195,bus,21,15.0,40.0,at_station,,,-1.0
195,bus,22,50.0,35.0,at_station,,,1.0
195,bus,23,40.0,15.0,at_station,,,-1.0
196,drone,0,21.0,24.0,idle,176.34299982459754,global,
196,drone,1,31.0,52.0,idle,259.0401069028366,global,
196,bus,0,15.0,50.0,at_station,,,-1.0
196,bus,1,15.0,60.0,at_station,,,1.0
196,bus,2,50.0,15.0,at_station,,,-1.0
196,bus,3,50.0,25.0,at_station,,,1.0
196,bus,4,25.0,60.0,at_station,,,-1.0
196,bus,5,15.0,40.0,at_station,,,1.0
196,bus,6,50.0,35.0,at_station,,,-1.0
196,bus,7,40.0,15.0,at_station,,,1.0
196,bus,8,45.0,60.0,at_station,,,-1.0
196,bus,9,15.0,20.0,at_station,,,1.0
196,bus,10,50.0,55.0,at_station,,,-1.0
196,bus,11,20.0,15.0,at_station,,,1.0
196,bus,12,65.0,60.0,at_station,,,1.0
196,bus,13,15.0,0.0,at_station,,,-1.0
196,bus,14,50.0,75.0,at_station,,,1.0
196,bus,15,0.0,15.0,at_station,,,-1.0
196,bus,16,45.0,60.0,at_station,,,1.0
196,bus,17,15.0,20.0,at_station,,,-1.0
196,bus,18,50.0,55.0,at_station,,,1.0
196,bus,19,20.0,15.0,at_station,,,-1.0
196,bus,20,25.0,60.0,at_station,,,1.0
196,bus,21,15.0,40.0,at_station,,,-1.0
196,bus,22,50.0,35.0,at_station,,,1.0
196,bus,23,40.0,15.0,at_station,,,-1.0
197,drone,0,21.0,24.0,idle,176.34299982459754,global,
197,drone,1,31.0,52.0,idle,259.0401069028366,global,
197,bus,0,15.0,47.5,moving,,,-1.0
197,bus,1,17.5,60.0,moving,,,1.0
197,bus,2,47.5,15.0,moving,,,-1.0
197,bus,3,50.0,27.5,moving,,,1.0
197,bus,4,22.5,60.0,moving,,,-1.0
197,bus,5,15.0,42.5,moving,,,1.0
197,bus,6,50.0,32.5,moving,,,-1.0
197,bus,7,42.5,15.0,moving,,,1.0
197,bus,8,42.5,60.0,moving,,,-1.0
197,bus,9,15.0,22.5,moving,,,1.0
197,bus,10,50.0,52.5,moving,,,-1.0
197,bus,11,22.5,15.0,moving,,,1.0
197,bus,12,62.5,60.0,moving,,,-1.0
197,bus,13,15.0,2.5,moving,,,1.0
197,bus,14,50.0,72.5,moving,,,-1.0
197,bus,15,2.5,15.0,moving,,,1.0
197,bus,16,47.5,60.0,moving,,,1.0
197,bus,17,15.0,17.5,moving,,,-1.0
197,bus,18,50.0,57.5,moving,,,1.0
197,bus,19,17.5,15.0,moving,,,-1.0
197,bus,20,27.5,60.0,moving,,,1.0
197,bus,21,15.0,37.5,moving,,,-1.0
197,bus,22,50.0,37.5,moving,,,1.0
197,bus,23,37.5,15.0,moving,,,-1.0
198,drone,0,21.0,24.0,idle,176.34299982459754,global,
198,drone,1,31.0,52.0,idle,259.0401069028366,global,
198,bus,0,15.0,42.5,moving,,,-1.0
198,bus,1,22.5,60.0,moving,,,1.0
198,bus,2,42.5,15.0,moving,,,-1.0
198,bus,3,50.0,32.5,moving,,,1.0
198,bus,4,17.5,60.0,moving,,,-1.0
198,bus,5,15.0,47.5,moving,,,1.0
198,bus,6,50.0,27.5,moving,,,-1.0
198,bus,7,47.5,15.0,moving,,,1.0
198,bus,8,37.5,60.0,moving,,,-1.0
198,bus,9,15.0,27.5,moving,,,1.0
198,bus,10,50.0,47.5,moving,,,-1.0
198,bus,11,27.5,15.0,moving,,,1.0
198,bus,12,57.5,60.0,moving,,,-1.0
198,bus,13,15.0,7.5,moving,,,1.0
198,bus,14,50.0,67.5,moving,,,-1.0
198,bus,15,7.5,15.0,moving,,,1.0
198,bus,16,52.5,60.0,moving,,,1.0
198,bus,17,15.0,12.5,moving,,,-1.0
198,bus,18,50.0,62.5,moving,,,1.0
198,bus,19,12.5,15.0,moving,,,-1.0
198,bus,20,32.5,60.0,moving,,,1.0
198,bus,21,15.0,32.5,moving,,,-1.0
198,bus,22,50.0,42.5,moving,,,1.0
198,bus,23,32.5,15.0,moving,,,-1.0
199,drone,0,21.0,24.0,idle,176.34299982459754,global,
199,drone,1,31.0,52.0,idle,259.0401069028366,global,
199,bus,0,15.0,40.0,at_station,,,-1.0
199,bus,1,25.0,60.0,at_station,,,1.0
199,bus,2,40.0,15.0,at_station,,,-1.0
199,bus,3,50.0,35.0,at_station,,,1.0
199,bus,4,15.0,60.0,at_station,,,-1.0
199,bus,5,15.0,50.0,at_station,,,1.0
199,bus,6,50.0,25.0,at_station,,,-1.0
199,bus,7,50.0,15.0,at_station,,,1.0
199,bus,8,35.0,60.0,at_station,,,-1.0
199,bus,9,15.0,30.0,at_station,,,1.0
199,bus,10,50.0,45.0,at_station,,,-1.0
199,bus,11,30.0,15.0,at_station,,,1.0
199,bus,12,55.0,60.0,at_station,,,-1.0
199,bus,13,15.0,10.0,at_station,,,1.0
199,bus,14,50.0,65.0,at_station,,,-1.0
199,bus,15,10.0,15.0,at_station,,,1.0
199,bus,16,55.0,60.0,at_station,,,1.0
199,bus,17,15.0,10.0,at_station,,,-1.0
199,bus,18,50.0,65.0,at_station,,,1.0
199,bus,19,10.0,15.0,at_station,,,-1.0
199,bus,20,35.0,60.0,at_station,,,1.0
199,bus,21,15.0,30.0,at_station,,,-1.0
199,bus,22,50.0,45.0,at_station,,,1.0
199,bus,23,30.0,15.0,at_station,,,-1.0
200,drone,0,21.0,24.0,idle,176.34299982459754,global,
200,drone,1,26.0,52.0,direct_transport_to_pickup,254.0401069028366,global,
200,bus,0,15.0,40.0,at_station,,,-1.0
200,bus,1,25.0,60.0,at_station,,,1.0
200,bus,2,40.0,15.0,at_station,,,-1.0
200,bus,3,50.0,35.0,at_station,,,1.0
200,bus,4,15.0,60.0,at_station,,,-1.0
200,bus,5,15.0,50.0,at_station,,,1.0
200,bus,6,50.0,25.0,at_station,,,-1.0
200,bus,7,50.0,15.0,at_station,,,1.0
200,bus,8,35.0,60.0,at_station,,,-1.0
200,bus,9,15.0,30.0,at_station,,,1.0
200,bus,10,50.0,45.0,at_station,,,-1.0
200,bus,11,30.0,15.0,at_station,,,1.0
200,bus,12,55.0,60.0,at_station,,,-1.0
200,bus,13,15.0,10.0,at_station,,,1.0
200,bus,14,50.0,65.0,at_station,,,-1.0
200,bus,15,10.0,15.0,at_station,,,1.0
200,bus,16,55.0,60.0,at_station,,,1.0
200,bus,17,15.0,10.0,at_station,,,-1.0
200,bus,18,50.0,65.0,at_station,,,1.0
200,bus,19,10.0,15.0,at_station,,,-1.0
200,bus,20,35.0,60.0,at_station,,,1.0
200,bus,21,15.0,30.0,at_station,,,-1.0
200,bus,22,50.0,45.0,at_station,,,1.0
200,bus,23,30.0,15.0,at_station,,,-1.0
201,drone,0,21.0,24.0,idle,176.34299982459754,global,
201,drone,1,21.0,52.0,direct_transport_to_pickup,249.0401069028366,global,
201,bus,0,15.0,40.0,at_station,,,-1.0
201,bus,1,25.0,60.0,at_station,,,1.0
201,bus,2,40.0,15.0,at_station,,,-1.0
201,bus,3,50.0,35.0,at_station,,,1.0
201,bus,4,15.0,60.0,at_station,,,-1.0
201,bus,5,15.0,50.0,at_station,,,1.0
201,bus,6,50.0,25.0,at_station,,,-1.0
201,bus,7,50.0,15.0,at_station,,,1.0
201,bus,8,35.0,60.0,at_station,,,-1.0
201,bus,9,15.0,30.0,at_station,,,1.0
201,bus,10,50.0,45.0,at_station,,,-1.0
201,bus,11,30.0,15.0,at_station,,,1.0
201,bus,12,55.0,60.0,at_station,,,-1.0
201,bus,13,15.0,10.0,at_station,,,1.0
201,bus,14,50.0,65.0,at_station,,,-1.0
201,bus,15,10.0,15.0,at_station,,,1.0
201,bus,16,55.0,60.0,at_station,,,1.0
201,bus,17,15.0,10.0,at_station,,,-1.0
201,bus,18,50.0,65.0,at_station,,,1.0
201,bus,19,10.0,15.0,at_station,,,-1.0
201,bus,20,35.0,60.0,at_station,,,1.0
201,bus,21,15.0,30.0,at_station,,,-1.0
201,bus,22,50.0,45.0,at_station,,,1.0
201,bus,23,30.0,15.0,at_station,,,-1.0
202,drone,0,21.0,24.0,idle,176.34299982459754,global,
202,drone,1,16.0,52.0,direct_transport_to_pickup,244.0401069028366,global,
202,bus,0,15.0,37.5,moving,,,-1.0
202,bus,1,27.5,60.0,moving,,,1.0
202,bus,2,37.5,15.0,moving,,,-1.0
202,bus,3,50.0,37.5,moving,,,1.0
202,bus,4,15.0,57.5,moving,,,-1.0
202,bus,5,15.0,52.5,moving,,,1.0
202,bus,6,50.0,22.5,moving,,,-1.0
202,bus,7,50.0,17.5,moving,,,1.0
202,bus,8,32.5,60.0,moving,,,-1.0
202,bus,9,15.0,32.5,moving,,,1.0
202,bus,10,50.0,42.5,moving,,,-1.0
202,bus,11,32.5,15.0,moving,,,1.0
202,bus,12,52.5,60.0,moving,,,-1.0
202,bus,13,15.0,12.5,moving,,,1.0
202,bus,14,50.0,62.5,moving,,,-1.0
202,bus,15,12.5,15.0,moving,,,1.0
202,bus,16,57.5,60.0,moving,,,1.0
202,bus,17,15.0,7.5,moving,,,-1.0
202,bus,18,50.0,67.5,moving,,,1.0
202,bus,19,7.5,15.0,moving,,,-1.0
202,bus,20,37.5,60.0,moving,,,1.0
202,bus,21,15.0,27.5,moving,,,-1.0
202,bus,22,50.0,47.5,moving,,,1.0
202,bus,23,27.5,15.0,moving,,,-1.0
203,drone,0,21.0,24.0,idle,176.34299982459754,global,
203,drone,1,13.0,52.0,direct_transport_to_delivery,241.0401069028366,global,
203,bus,0,15.0,32.5,moving,,,-1.0
203,bus,1,32.5,60.0,moving,,,1.0
203,bus,2,32.5,15.0,moving,,,-1.0
203,bus,3,50.0,42.5,moving,,,1.0
203,bus,4,15.0,52.5,moving,,,-1.0
203,bus,5,15.0,57.5,moving,,,1.0
203,bus,6,50.0,17.5,moving,,,-1.0
203,bus,7,50.0,22.5,moving,,,1.0
203,bus,8,27.5,60.0,moving,,,-1.0
203,bus,9,15.0,37.5,moving,,,1.0
203,bus,10,50.0,37.5,moving,,,-1.0
203,bus,11,37.5,15.0,moving,,,1.0
203,bus,12,47.5,60.0,moving,,,-1.0
